ID,cluster
47793,3
47802,3
47816,4
47817,4
47838,3
47844,4
47862,4
47921,0
47945,1
47949,4
47957,4
47959,4
47960,4
47962,2
47983,3
48004,4
48025,4
48026,4
48033,4
48055,2
48060,4
48123,4
48140,4
48148,2
48214,4
48226,4
48249,4
48271,2
48272,4
48277,2
48290,4
48300,4
48328,4
48339,3
48408,4
48413,4
48425,4
48436,4
48463,3
48483,4
48492,4
48501,2
48514,1
48537,4
48552,2
48565,0
48568,4
48571,4
48573,2
48575,4
48584,2
48608,4
48619,4
48654,4
48686,2
48688,4
48690,3
48714,2
48773,4
48784,3
48806,4
48808,4
48825,4
48847,2
48859,4
48860,2
48864,1
48878,6
48887,4
48911,4
48914,2
48918,4
48929,4
48932,4
48948,3
48957,2
48961,4
48973,4
48980,4
48991,4
49005,4
49006,3
49044,4
49051,4
49075,4
49079,4
49082,4
49085,4
49123,4
49131,0
49132,4
49174,3
49210,4
49226,4
49255,2
49271,6
49274,4
