ID,RefinedCluster
50404,1
50413,0
50425,2
50462,2
50464,2
50469,2
50470,0
50524,1
50527,2
50539,0
50551,0
50579,2
50610,1
50624,2
50632,1
50646,1
50662,1
50717,1
50749,2
50761,1
50762,0
50775,1
50788,5
50806,1
50825,2
50843,2
50867,2
50875,1
50883,1
50891,6
50913,2
50920,2
50930,2
50957,2
50974,1
50975,2
50980,1
51059,2
51094,1
51095,2
51108,2
51140,1
51157,0
51172,2
51189,1
51207,0
51228,0
51230,2
51328,2
51333,2
51395,1
51467,1
51479,2
51512,2
51591,0
51612,2
51643,2
51668,0
51669,0
51677,1
51688,1
51711,1
51717,2
51722,2
51728,2
51751,1
51772,2
51802,0
51816,2
51824,2
51844,1
51854,1
51859,0
51862,4
51885,2
51900,1
51918,2
51937,1
51958,0
51970,4
51981,2
51988,2
51995,0
52003,2
52015,2
52039,2
52053,0
52066,1
52101,0
52124,2
52132,2
52134,0
52142,0
52144,1
52148,1
52172,1
52239,2
52244,2
52265,2
52267,2
52347,0
52459,2
52479,2
52488,0
52491,0
52492,2
52499,1
52504,8
52526,2
52536,1
52537,1
52551,1
52576,2
52635,0
52664,2
52670,2
52709,2
52711,2
52725,2
52760,2
52781,0
52831,2
52838,2
52854,1
52886,0
52892,0
52903,8
52911,0
52926,2
52971,2
52973,1
52975,2
52984,2
53015,2
53024,1
53028,0
53029,2
53044,2
53079,2
53100,2
53130,0
53137,1
53142,1
53155,2
53168,0
53172,0
53174,2
53212,0
53227,1
53241,0
53252,0
53278,1
53280,0
53295,2
53307,2
53308,1
53316,2
53320,2
53323,2
53325,1
53376,2
53416,0
53422,2
53445,2
53470,2
53471,2
53476,2
53478,0
53481,2
53486,1
53498,2
53517,1
53545,2
53558,1
53571,1
53574,1
53616,2
53617,2
53631,2
53639,1
53659,1
53666,2
53679,1
53697,2
53698,1
53711,2
53747,2
53765,0
53790,2
53803,2
53849,1
53901,2
53908,0
53921,2
53954,1
53959,2
53963,1
53978,0
53993,0
54021,1
54030,1
54040,0
54066,4
54075,2
54081,2
54088,1
54110,1
54111,1
54113,2
54117,2
54121,2
54124,0
54144,1
54172,2
54191,1
54192,1
54208,1
54226,1
54255,1
54262,0
54278,1
54288,2
54291,1
54303,2
54310,2
54322,0
54332,1
54355,2
54378,2
54398,2
54450,1
54454,2
54469,0
54485,2
54495,2
54513,4
54516,2
54525,1
54532,1
54537,2
54538,2
54548,2
54558,2
54579,2
54590,2
54595,1
54600,1
54614,1
54620,4
54623,2
54695,2
54705,2
54708,1
54722,1
54727,1
54728,1
54732,2
54733,2
54744,2
54751,0
54772,0
54805,2
54834,0
54858,0
54872,1
54899,1
54932,0
54935,1
54938,1
54943,1
54991,2
54996,2
55009,0
55045,2
55049,2
55080,0
55084,2
55107,0
55128,1
55137,2
55155,0
55156,2
55184,1
55189,2
55210,1
55227,1
55236,2
55240,2
55241,2
55250,0
55271,1
55284,0
55289,0
55345,1
55357,1
55369,2
55374,0
55381,2
55430,2
55454,1
55510,2
55513,1
55559,1
55563,2
55633,2
55666,2
55678,1
55691,1
55729,1
55732,0
55753,2
55764,1
55821,2
55841,0
55843,1
55864,1
55909,2
55940,2
55965,0
55976,1
55999,2
56005,1
56007,2
56047,2
56073,2
56089,0
56100,2
56138,1
56170,1
56171,1
56185,2
56200,0
56220,2
56223,2
56246,0
56251,2
56272,1
56285,1
56289,1
56306,0
56308,0
56310,2
56338,2
56339,2
56348,1
56366,1
56372,2
56378,0
56410,2
56448,1
56455,2
56479,2
56486,1
56508,0
56515,1
56528,0
56575,1
56582,9
56607,1
56644,4
56656,1
56685,2
56713,2
56723,1
56727,2
56799,1
56801,2
56815,1
56848,2
56850,0
56868,2
56891,1
56895,1
56932,0
56953,1
56963,1
56968,2
56973,2
56982,4
56983,1
56992,0
57008,2
57034,2
57069,1
57071,0
57127,1
57214,1
57241,1
57261,1
57274,1
57280,2
57284,2
57310,2
57321,1
57347,0
57354,1
57360,2
57363,1
57367,2
57371,2
57377,8
57397,0
57402,2
57434,1
57450,1
57454,1
57499,1
57562,2
57566,1
57569,1
57603,1
57614,1
57617,1
57623,0
57643,1
57661,2
57669,1
57677,0
57679,1
57698,2
57720,2
57729,0
57732,2
57739,0
57744,2
57750,1
57755,1
57762,2
57766,0
57769,1
57784,0
57787,2
57790,0
57797,2
57806,2
57815,1
57835,2
57845,1
57884,1
57932,0
57959,2
57960,1
57972,6
57974,1
58059,2
58070,2
58113,1
58117,1
58178,2
58209,2
58228,0
58235,1
58243,2
58298,1
58308,2
58345,2
58347,2
58356,0
58380,1
58388,1
58391,2
58402,2
58433,2
58452,0
58464,2
58478,1
58512,2
58514,0
58528,2
58533,0
58540,0
58580,2
58584,2
58619,2
58628,0
58632,2
58637,1
58683,2
58715,1
58746,4
58773,1
58781,1
58787,2
58793,2
58802,1
58807,1
58816,1
58853,2
58934,1
58940,2
58956,1
58962,2
58989,0
59036,2
59091,2
59104,2
59112,2
59121,0
59148,2
59214,2
59228,0
59232,2
59246,2
59251,1
59262,1
59308,2
59317,2
59332,1
59333,1
59362,1
59367,1
59383,2
59397,2
59413,1
59418,2
59431,1
59432,1
59443,2
59465,2
59475,4
59480,2
59483,5
59521,2
59534,0
59537,2
59561,2
59562,2
59564,2
59576,0
59578,2
59592,2
59594,1
59598,1
59611,0
59621,1
59667,2
59675,2
59717,1
59719,2
59725,1
59732,1
59761,2
59764,2
59825,2
59829,2
59853,0
59859,1
59905,1
59911,1
59919,2
59937,2
59970,2
59978,4
59993,2
60007,0
60018,1
60026,0
60027,1
60057,2
60058,0
60096,2
60139,2
60147,0
60253,0
60277,2
60282,2
60329,2
60339,0
60355,1
60374,4
60382,1
60405,2
60469,0
60479,2
60522,2
60546,1
60563,0
60568,2
60598,0
60602,2
60631,0
60639,2
60642,2
60679,4
60694,1
60736,2
60770,0
60787,2
60793,2
60795,1
60798,0
60802,2
60803,0
60826,2
60867,2
60886,2
60894,2
60902,2
60920,1
60959,1
60963,1
60970,1
60971,2
60981,2
61026,1
61035,0
61051,0
61054,1
61061,2
61063,0
61065,2
61067,1
61078,1
61084,0
61094,2
61095,8
61105,0
61130,2
61134,1
61141,1
61155,1
61163,2
61243,4
61258,2
61272,2
61330,2
61331,1
61344,1
61363,1
61376,4
61378,0
61381,0
61384,2
61390,2
61430,2
61461,1
61473,1
61504,2
61505,4
61522,1
61543,0
61551,0
61568,1
61609,0
61617,0
61633,8
61641,2
61689,2
61697,2
61715,1
61718,8
61765,2
61767,2
61769,1
61781,0
61810,0
61815,2
61902,2
61903,2
61912,1
61945,2
61953,1
61960,1
62071,2
62096,1
62099,2
62134,2
62135,2
62161,2
62172,0
62200,2
62241,2
62253,1
62258,0
62294,2
62305,2
62310,1
62328,2
62348,2
62359,2
62365,0
62372,4
62375,2
62407,2
62414,2
62417,2
62446,1
62482,2
62484,1
62485,1
62486,2
62508,1
62509,2
62510,0
62511,2
62523,2
62528,2
62540,1
62566,2
62570,2
62574,2
62597,2
62617,2
62621,2
62646,1
62650,1
62655,2
62657,2
62665,0
62674,1
62680,2
62693,1
62707,2
62713,1
62717,1
62778,1
62826,1
62857,2
62871,2
62883,0
62891,1
62925,2
62956,1
62958,1
62974,1
63008,1
63012,1
63013,2
63074,2
63087,1
63108,2
63117,1
63123,2
63146,2
63194,2
63205,2
63214,2
63258,0
63264,2
63279,9
63335,2
63355,2
63365,0
63410,2
63415,1
63423,1
63429,1
63433,2
63481,1
63498,2
63507,2
63522,1
63529,1
63532,2
63549,2
63551,1
63555,2
63560,1
63582,0
63587,0
63588,0
63605,8
63639,2
63658,2
63670,1
63675,2
63690,1
63703,2
63720,2
63744,2
63745,0
63762,1
63791,0
63815,2
63816,0
63843,0
63861,2
63904,1
63908,2
63911,0
63925,1
63960,2
63972,4
63978,1
63995,2
64004,1
64022,2
64029,0
64052,1
64106,1
64165,2
64171,1
64172,2
64174,6
64185,1
64199,2
64221,8
64234,1
64254,2
64258,1
64276,2
64298,2
64311,2
64349,2
64374,2
64405,2
64414,0
64416,2
64418,1
64432,1
64456,0
64470,2
64471,2
64476,0
64517,2
64530,2
64548,2
64556,2
64557,2
64562,1
64630,2
64667,1
64678,1
64700,1
64703,2
64726,0
64745,1
64764,2
64779,2
64839,2
64883,4
64887,2
64891,1
64901,0
64922,0
64956,1
64961,2
64999,1
65010,2
65026,2
65027,2
65058,1
65082,1
65090,2
65098,1
65190,8
65194,2
65195,2
65202,1
65204,2
65215,2
65280,1
65313,2
65321,1
65346,2
65353,2
65358,2
65372,2
65384,0
65393,1
65411,2
65433,2
65441,1
65469,2
65482,0
65485,0
65507,2
65570,2
65571,2
65572,2
65600,2
65602,2
65611,0
65644,2
65656,1
65708,2
65713,0
65715,2
65731,2
65737,1
65755,2
65780,1
65783,2
65826,2
65844,0
65860,2
65864,0
65869,0
65874,2
65893,2
65909,0
65914,0
65924,1
65936,1
65971,0
66001,2
66002,2
66006,0
66017,1
66028,0
66032,2
66043,2
66071,1
66112,2
66127,2
66128,2
66136,2
66162,0
66167,2
66174,0
66190,0
66287,2
66296,2
66376,2
66380,1
66394,2
66397,2
66408,2
66416,2
66418,1
66493,2
66509,1
66522,0
66529,0
66564,0
66624,2
66661,1
66665,2
66670,2
66675,2
66704,4
66742,2
66745,1
66764,4
66778,1
66796,2
66804,2
66828,2
66830,1
66833,2
66856,2
66868,4
66880,2
66882,0
66891,2
66894,2
66914,1
66952,2
66953,1
66976,2
66989,0
67002,2
67007,2
67038,0
67053,1
67064,0
67076,1
67084,5
67085,2
67087,1
67097,5
67106,0
67124,1
67156,1
67167,2
67182,2
67187,1
67188,2
67195,2
67202,1
67215,1
67230,2
67234,0
67254,1
67266,0
67291,8
67297,1
67307,1
67327,0
67390,0
67401,2
67461,2
67499,2
67505,2
67576,1
67581,2
67620,2
67642,2
67659,2
67664,1
67679,1
67691,0
67704,2
67720,2
67780,0
67796,1
67840,0
67846,0
67866,1
67885,5
67888,2
67889,1
67895,2
67932,2
67933,1
67934,0
67935,0
67946,1
67957,1
67960,2
67976,2
68021,2
68023,2
68042,0
68061,1
68076,2
68101,2
68119,1
68134,0
68139,2
68166,1
68172,2
68211,2
68220,1
68222,2
68236,1
68246,1
68249,2
68263,2
68286,2
68289,2
68319,1
68364,2
68386,2
68408,2
68425,1
68445,1
68504,2
68544,4
68546,2
68555,1
68560,0
68561,2
68625,0
68647,2
68652,0
68674,2
68682,1
68702,2
68720,2
68734,1
68763,1
68777,2
68795,2
68832,0
68838,1
68849,2
68859,2
68865,2
68867,1
68898,1
68899,1
68905,1
68913,0
68952,2
68956,2
68963,2
68970,1
68974,2
68980,2
68992,0
69039,2
69051,1
69056,2
69069,4
69082,1
69083,2
69109,2
69126,1
69135,1
69142,0
69151,2
69160,1
69162,1
69188,0
69223,1
69253,2
69258,2
69262,2
69263,2
69272,1
69274,2
69300,1
69332,1
69335,2
69337,1
69371,4
69382,0
69390,0
69409,0
69434,1
69449,2
69461,1
69464,2
69470,1
69477,2
69529,0
69536,2
69592,0
69604,4
69610,2
69623,0
69634,2
69659,0
69689,1
69695,2
69717,1
69731,2
69779,0
69819,2
69881,1
69888,1
69893,0
69894,2
69993,2
70003,1
70004,1
70018,1
70052,1
70065,2
70126,2
70151,2
70154,0
70164,4
70193,0
70199,4
70255,2
70258,0
70277,0
70279,1
70283,2
70294,2
70301,2
70304,1
70309,1
70313,2
70316,0
70317,1
70348,2
70365,2
70375,1
70381,2
70394,2
70413,2
70432,2
70442,2
70443,1
70495,0
70517,5
70528,2
70560,1
70590,2
70608,2
70694,2
70703,2
70738,2
70755,2
70765,1
70778,0
70833,1
70846,0
70848,2
70885,0
70912,0
70971,1
70976,2
70983,2
70985,2
70994,1
71043,0
71050,2
71059,2
71069,1
71076,2
71132,2
71145,1
71191,2
71236,2
71272,1
71318,2
71342,2
71349,1
71371,2
71372,2
71378,2
71382,2
71391,0
71396,2
71436,2
71440,2
71458,1
71481,1
71509,2
71513,2
71552,2
71594,1
71615,2
71626,2
71630,0
71644,2
71653,0
71660,1
71689,1
71751,1
71753,0
71760,4
71782,1
71839,1
71860,1
71870,1
71873,6
71896,2
71919,1
71930,1
71931,2
71940,2
71945,2
71961,8
71974,1
71975,2
71979,2
72012,0
72019,1
72022,0
72039,2
72045,1
72051,2
72054,0
72069,0
72111,2
72119,0
72125,0
72132,2
72161,1
72165,1
72166,2
72171,1
72193,1
72211,2
72213,0
72235,2
72249,2
72256,1
72303,2
72313,1
72318,1
72337,2
72340,2
72345,1
72361,0
72380,1
72382,1
72390,1
72483,1
72491,2
72492,2
72500,4
72521,2
72522,2
72568,2
72571,2
72591,1
72613,0
72643,1
72680,2
72693,2
72724,2
72726,1
72733,2
72775,2
72800,1
72805,1
72808,1
72817,2
72856,2
72878,2
72896,0
72922,0
72935,2
72974,0
72980,2
72984,1
73001,1
73026,1
73047,1
73080,1
73106,2
73153,6
73194,1
73200,2
73202,2
73208,2
73226,2
73254,2
73258,1
73296,1
73301,0
73318,2
73328,9
73344,0
73348,2
73367,2
73375,1
73380,1
73390,0
73412,1
73426,4
73461,2
73524,2
73545,2
73559,1
73595,2
73601,0
73602,2
73629,1
73633,1
73638,2
73643,0
73659,1
73684,2
73771,2
73774,0
73782,1
73784,0
73787,2
73793,1
73800,1
73840,2
73843,2
73854,8
73857,1
73873,2
73875,2
73880,2
73928,2
73949,1
74028,2
74048,2
74060,1
74113,0
74154,2
74168,1
74176,0
74181,1
74183,2
74186,2
74212,2
74219,4
74227,0
74242,2
74243,4
74285,2
74297,1
74315,2
74319,1
74328,2
74349,2
74377,2
74378,0
74404,0
74425,1
74438,0
74455,1
74470,1
74479,2
74488,1
74496,2
74530,2
74557,1
74560,1
74571,1
74590,8
74615,4
74618,1
74626,5
74627,2
74640,1
74647,2
74774,2
74791,2
74812,1
74823,1
74830,2
74831,2
74844,2
74856,2
74861,2
74872,1
74891,0
74925,1
74926,2
74936,2
74944,2
74972,1
74993,2
74994,2
75003,2
75011,2
75029,2
75047,7
75064,2
75068,2
75092,2
75110,2
75131,1
75146,2
75164,2
75202,1
75229,0
75235,1
75259,2
75267,2
75276,1
75284,2
75311,1
75340,2
75344,2
75350,2
75363,2
75383,0
75399,0
75404,1
75418,1
75465,2
75483,2
75485,1
75491,2
75506,8
75563,1
75579,1
75585,0
75618,1
75645,1
75649,2
75700,1
75703,1
75722,2
75728,1
75732,2
75734,8
75741,0
75773,0
75780,2
75785,8
75819,2
75832,2
75843,1
75853,2
75876,2
75891,2
75933,2
75954,2
75962,1
75983,1
75986,2
75991,2
75997,1
76027,0
76037,2
76053,2
76057,1
76062,2
76065,0
76067,1
76090,2
76113,2
76115,2
76118,1
76139,2
76158,0
76167,1
76182,2
76198,0
76206,1
76208,2
76214,2
76218,1
76238,2
76272,0
76287,1
76327,1
76328,2
76348,1
76371,1
76396,4
76428,0
76431,2
76439,1
76451,0
76459,1
76502,2
76516,2
76542,2
76545,2
76568,2
76582,1
76613,1
76617,1
76627,2
76650,8
76701,1
76702,2
76733,2
76735,2
76746,1
76747,1
76762,1
76769,1
76785,2
76795,1
76800,0
76801,0
76823,2
76825,2
76836,2
76839,2
76858,1
76878,1
76915,2
76924,1
76943,1
76955,1
76985,2
77020,2
77052,2
77058,2
77076,2
77082,0
77083,1
77087,2
77089,0
77091,1
77106,2
77115,0
77116,9
77133,2
77140,2
77141,0
77154,1
77177,2
77182,1
77210,1
77231,1
77245,0
77255,1
77273,2
77288,0
77294,1
77295,0
77323,2
77334,2
77350,0
77354,1
77368,1
77376,0
77452,2
77453,0
77455,1
77458,2
77546,1
77551,2
77556,1
77561,2
77565,2
77568,1
77593,2
77643,2
77659,0
77682,1
77683,0
77689,1
77711,2
77732,1
77735,6
77739,2
77748,1
77755,0
77763,2
77767,2
77768,2
77771,1
77784,2
77801,2
77818,1
77819,1
77820,1
77832,2
77836,2
77844,2
77856,2
77925,2
77926,8
77956,0
77962,0
77971,1
78003,2
78107,1
78110,2
78115,2
78141,8
78163,2
78167,2
78184,1
78214,0
78220,2
78224,2
78234,2
78236,2
78300,1
78303,1
78325,0
78361,2
78372,1
78379,2
78435,2
78493,1
78504,2
78505,0
78537,2
78546,1
78609,2
78612,0
78658,1
78670,2
78672,2
78703,2
78725,2
78726,2
78756,2
78760,1
78790,5
78794,1
78820,0
78836,2
78892,2
78895,2
78897,0
78915,2
78925,2
78941,2
78949,2
78969,0
78973,4
79017,2
79042,2
79064,2
79072,2
79080,1
79084,1
79086,2
79102,1
79151,2
79153,2
79179,2
79195,2
79198,0
79215,2
79217,1
79238,0
79251,0
79258,2
79303,2
79305,0
79319,2
79336,1
79352,2
79359,2
79361,1
79396,1
79397,2
79444,2
79455,1
79477,0
79530,2
79541,2
79557,2
79586,2
79598,2
79608,2
79634,0
79638,1
79661,0
79683,1
79686,1
79718,1
79751,2
79756,2
79764,0
79782,0
79797,1
79805,2
79826,2
79837,2
79864,2
79874,2
79875,1
79881,2
79914,1
79924,1
79927,1
79937,2
79939,1
79991,1
80000,2
80013,0
80064,1
80115,2
80125,6
80161,0
80173,1
80180,2
80260,1
80262,1
80309,1
80317,0
80320,2
80339,0
80347,1
80359,2
80376,2
80405,2
80427,2
80428,1
80464,2
80490,2
80510,2
80527,0
80620,0
80625,2
80638,1
80669,1
80708,1
80732,2
80740,1
80749,2
80761,2
80773,1
80778,2
80796,4
80832,2
80834,0
80842,1
80863,2
80882,2
80900,2
80902,1
80911,2
80917,2
80961,1
80974,1
80977,0
80978,8
80999,1
81007,2
81017,1
81058,2
81096,1
81105,2
81119,2
81127,2
81135,2
81151,2
81154,0
81162,2
81178,1
81179,4
81186,0
81190,2
81206,2
81212,2
81215,1
81216,2
81219,2
81316,1
81325,2
81350,2
81363,0
81368,0
81381,2
81390,2
81414,2
81425,1
81433,2
81434,0
81441,2
81452,2
81483,2
81495,0
81521,2
81522,2
81558,0
81572,2
81575,2
81584,2
81588,1
81591,2
81594,2
81610,1
81627,1
81649,2
81661,2
81663,1
81679,2
81692,0
81703,0
81714,2
81734,2
81747,2
81758,2
81764,2
81772,2
81800,0
81802,2
81814,1
81819,0
81827,0
81848,2
81863,1
81896,4
81911,1
81913,2
81926,1
81955,4
81977,1
81982,2
82033,2
82066,2
82075,2
82083,2
82100,2
82118,0
82127,1
82131,2
82145,2
82156,2
82163,2
82169,1
82173,1
82175,0
82177,2
82201,1
82219,2
82222,1
82246,2
82263,0
82320,1
82339,2
82350,2
82397,1
82436,2
82476,0
82500,0
82505,2
82520,2
82521,1
82531,1
82544,2
82553,0
82563,1
82609,1
82613,1
82618,1
82641,2
82663,4
82667,0
82668,1
82676,2
82683,0
82690,2
82691,1
82698,2
82709,2
82718,2
82737,2
82773,1
82795,2
82807,0
82825,1
82862,2
82882,2
82948,1
82949,2
82956,1
82962,2
83047,1
83057,0
83071,2
83082,2
83104,2
83118,1
83123,2
83134,1
83137,1
83138,0
83143,2
83176,0
83178,2
83180,2
83184,1
83201,0
83216,0
83220,1
83226,2
83231,0
83236,0
83244,2
83260,2
83275,2
83286,1
83305,0
83322,2
83323,2
83355,1
83359,2
83364,2
83366,2
83380,2
83388,1
83415,2
83451,0
83452,2
83475,2
83476,2
83490,1
83509,1
83557,2
83606,0
83608,1
83627,2
83668,0
83672,0
83688,1
83700,2
83705,1
83708,0
83729,2
83732,1
83740,2
83768,0
83770,1
83779,2
83782,2
83806,2
83821,1
83823,2
83837,1
83845,2
83869,0
83887,1
83930,1
83940,1
83989,1
83993,1
83994,2
83999,2
84018,1
84034,0
84061,2
84074,2
84090,2
84091,0
84092,1
84149,0
84152,0
84154,0
84181,2
84204,2
84230,2
84245,0
84293,1
84329,2
84334,1
84343,4
84353,2
84378,2
84382,1
84392,2
84397,0
84420,0
84428,2
84441,1
84499,2
84519,2
84528,2
84633,2
84639,2
84646,1
84679,1
84693,1
84704,2
84718,2
84727,2
84731,2
84732,1
84738,1
84787,2
84791,2
84795,1
84814,1
84821,0
84824,1
84836,0
84859,1
84908,2
84912,1
84946,1
84961,0
85012,2
85015,2
85019,2
85027,2
85031,1
85034,1
85054,1
85070,2
85073,2
85078,2
85095,2
85126,2
85142,1
85155,2
85169,0
85198,2
85202,2
85232,0
85250,1
85275,2
85282,2
85283,2
85324,2
85347,2
85361,0
85362,2
85363,2
85377,1
85394,2
85399,2
85400,2
85408,1
85442,2
85449,2
85450,0
85472,1
85546,9
85551,2
85552,1
85576,2
85581,1
85586,5
85588,1
85610,1
85650,8
85685,1
85688,2
85735,1
85741,1
85746,1
85750,0
85752,1
85764,1
85772,1
85777,2
85807,1
85906,0
85924,0
85963,1
85994,2
85995,2
85997,1
86007,2
86022,1
86024,1
86035,2
86043,1
86063,1
86064,1
86074,2
86077,0
86079,0
86090,1
86112,2
86118,0
86123,2
86132,2
86157,0
86201,1
86202,0
86223,2
86241,2
86273,1
86303,0
86306,2
86316,2
86336,2
86339,0
86340,2
86346,2
86362,2
86372,2
86382,0
86395,2
86402,1
86410,0
86427,2
86448,1
86476,1
86524,2
86550,1
86600,5
86605,2
86606,2
86630,2
86645,2
86658,0
86667,2
86688,1
86690,2
86708,1
86757,1
86770,2
86779,1
86812,1
86868,2
86945,2
86958,0
86973,0
86975,2
86989,2
87001,1
87016,2
87018,2
87025,2
87061,2
87068,1
87070,2
87108,2
87185,1
87192,2
87208,1
87235,1
87238,1
87268,8
87274,1
87283,1
87288,2
87306,2
87319,1
87326,0
87330,8
87332,1
87371,1
87374,2
87397,1
87428,0
87457,2
87460,1
87477,1
87545,6
87559,1
87576,0
87589,2
87602,2
87663,2
87675,2
87687,2
87692,1
87731,2
87738,2
87746,1
87752,1
87758,1
87828,2
87836,0
87853,1
87857,1
87861,1
87893,1
87941,2
87956,2
87973,1
87974,1
87980,0
87997,2
88013,2
88023,2
88063,2
88104,2
88106,0
88107,1
88127,2
88140,0
88148,1
88159,1
88168,0
88174,0
88196,2
88212,2
88218,1
88222,2
88252,0
88258,2
88276,0
88278,2
88280,2
88299,1
88402,1
88413,1
88423,2
88444,2
88447,2
88463,2
88475,2
88500,2
88502,2
88503,2
88515,0
88541,1
88557,2
88561,2
88572,1
88579,0
88589,2
88596,2
88638,0
88695,1
88721,2
88734,1
88774,0
88810,0
88837,1
88882,2
88897,8
88916,2
88926,2
88942,0
88969,2
88971,2
88975,0
89004,2
89033,2
89053,1
89092,1
89150,1
89156,1
89158,1
89178,0
89181,2
89189,0
89194,2
89211,1
89220,1
89221,7
89254,1
89308,2
89322,0
89326,2
89334,2
89336,2
89345,0
89347,2
89350,1
89354,1
89361,1
89363,1
89371,1
89376,1
89388,0
89414,0
89432,2
89445,1
89472,1
89483,1
89503,0
89507,1
89531,0
89535,1
89554,2
89556,0
89600,1
89622,0
89624,2
89653,2
89656,2
89680,1
89729,1
89736,0
89740,0
89763,1
89792,2
89810,2
89839,1
89842,2
89844,1
89849,0
89868,1
89898,1
89921,0
89942,1
89943,2
89962,2
90013,2
90035,2
90062,2
90134,0
90169,2
90175,2
90193,1
90204,2
90263,2
90275,0
90287,0
90337,1
90344,2
90357,2
90385,1
90462,1
90479,1
90480,0
90483,0
90588,2
90606,1
90622,0
90628,1
90630,1
90637,0
90642,2
90659,5
90669,2
90686,1
90737,2
90739,2
90759,0
90772,2
90813,2
90852,2
90856,2
90860,1
90871,2
90908,8
91000,2
91001,1
91016,2
91035,2
91040,2
91062,2
91099,1
91116,2
91146,2
91148,2
91151,0
91221,1
91255,2
91283,2
91292,0
91308,2
91309,1
91319,2
91323,2
91343,1
91344,0
91364,2
91368,2
91392,2
91403,2
91436,2
91437,1
91444,2
91445,2
91461,2
91479,1
91481,1
91491,1
91494,2
91512,2
91526,2
91539,2
91542,1
91560,0
91564,0
91572,2
91589,0
91613,1
91622,2
91631,2
91662,2
91682,2
91700,2
91709,2
91741,2
91762,2
91776,2
91784,1
91785,2
91788,1
91797,2
91907,2
91909,2
91910,4
91913,2
91925,1
91931,2
91939,2
91961,0
91969,2
91980,0
92003,0
92034,2
92059,1
92065,2
92078,1
92086,2
92091,2
92108,1
92123,1
92125,1
92142,2
92150,1
92164,0
92168,1
92169,2
92203,0
92229,2
92234,2
92245,1
92257,1
92267,2
92285,1
92291,1
92296,1
92299,2
92322,1
92343,1
92373,1
92400,2
92476,2
92528,2
92536,2
92601,2
92607,1
92614,0
92620,0
92636,2
92667,2
92680,2
92697,1
92710,1
92712,2
92741,1
92750,2
92773,0
92812,0
92835,2
92843,1
92864,2
92868,2
92874,8
92880,1
92926,1
92965,1
92978,2
92989,1
92995,2
93003,0
93004,2
93006,0
93013,0
93023,0
93053,0
93093,2
93128,0
93129,2
93150,2
93163,1
93177,1
93195,2
93231,0
93235,2
93242,2
93260,1
93262,2
93312,0
93313,8
93323,0
93344,0
93357,2
93370,2
93374,2
93376,1
93400,8
93403,2
93410,8
93429,2
93445,1
93452,1
93454,1
93461,1
93465,2
93480,2
93525,2
93545,7
93570,1
93575,4
93601,2
93664,1
93671,0
93679,1
93690,2
93701,1
93717,1
93718,1
93721,6
93725,2
93742,1
93782,1
93795,0
93819,4
93851,1
93858,0
93873,2
93899,2
93915,0
93918,2
93927,2
93965,1
93966,8
93976,2
93992,2
93993,2
94021,2
94073,2
94079,2
94110,8
94125,1
94129,2
94148,1
94153,9
94175,1
94184,2
94200,1
94276,4
94282,2
94312,2
94340,1
94352,2
94364,2
94369,2
94419,2
94433,2
94435,0
94461,2
94473,2
94518,2
94527,0
94532,0
94537,4
94538,1
94541,2
94545,1
94558,0
94604,7
94616,1
94625,1
94627,0
94657,2
94670,0
94684,0
94695,2
94703,2
94706,1
94708,2
94730,2
94732,2
94742,1
94756,2
94767,2
94814,0
94843,2
94868,2
94881,1
94893,1
94896,2
94906,1
94909,2
94927,4
94928,2
94940,2
94951,2
94963,1
94980,1
94992,2
94996,1
95003,8
95011,1
95021,0
95023,5
95032,2
95035,2
95043,1
95068,2
95085,1
95147,2
95161,1
95166,1
95193,0
95197,2
95200,1
95217,1
95233,0
95239,1
95245,2
95252,0
95259,1
95278,1
95300,2
95397,2
95413,2
95433,1
95462,1
95480,2
95553,1
95575,1
95588,0
95605,0
95616,2
95633,2
95673,1
95718,2
95758,0
95769,1
95789,2
95837,1
95839,0
95873,1
95877,1
95883,2
95890,1
95922,2
95929,2
95932,2
95941,5
95951,0
95982,0
95999,2
96055,4
96062,0
96112,1
96141,0
96144,2
96176,0
96197,0
96214,2
96249,1
96254,2
96255,2
96289,2
96293,2
96317,2
96339,1
96341,1
96369,2
96407,2
96413,0
96425,0
96443,0
96446,2
96453,2
96472,2
96520,2
96527,2
96539,2
96571,2
96576,2
96590,0
96596,1
96603,0
96628,1
96639,1
96650,2
96652,2
96662,2
96663,0
96667,2
96684,1
96698,2
96728,1
96741,4
96748,2
96778,2
96788,2
96791,2
96802,2
96815,1
96849,2
96866,4
96941,2
96949,0
96967,0
96976,1
97002,1
97033,2
97048,2
97110,6
97111,1
97126,0
97140,1
97142,1
97151,2
97159,2
97178,0
97226,2
97261,2
97279,2
97280,1
97283,1
97303,0
97312,2
97320,2
97323,1
97326,2
97365,1
97374,0
97459,0
97473,2
97485,2
97498,1
97500,1
97513,1
97523,2
97529,0
97569,2
97584,2
97585,0
97591,1
97592,2
97624,2
97636,0
97681,1
97683,2
97696,2
97698,2
97699,2
97711,1
97726,2
97764,2
97767,0
97799,2
97800,2
97803,1
97808,1
97821,1
97830,2
97837,2
97857,0
97867,2
97893,1
97897,2
97899,1
97959,0
97966,0
97981,2
97984,1
97994,2
98013,2
98014,0
98022,2
98050,1
98104,0
98116,1
98121,1
98122,2
98162,2
98192,1
98239,2
98242,2
98259,1
98267,2
98282,2
98299,2
98313,1
98345,1
98353,1
98358,2
98365,1
98399,2
98401,1
98411,2
98416,0
