ID,cluster
29462,1
29493,0
29531,0
29539,2
29547,2
29592,2
29594,2
29619,2
29620,2
29627,1
29665,0
29671,2
29673,2
29674,2
29701,2
29736,1
29753,1
29772,2
29777,2
29783,2
29798,2
29808,2
29829,2
29832,2
29839,2
29861,2
29869,0
29910,1
29935,2
29960,2
29988,2
29990,2
29993,0
29997,2
30006,2
30035,2
30047,0
30053,2
30088,0
30105,2
30106,1
30115,2
30123,2
30175,2
30186,2
30218,2
30267,0
30274,2
30287,2
30288,2
30294,2
30304,2
30339,1
30341,2
30349,2
30366,2
30385,2
30397,2
30400,2
30411,0
30423,1
30432,2
30435,0
30459,2
30487,2
30489,2
30507,0
30556,0
30579,2
30593,2
30615,2
30616,0
30649,2
30674,1
30743,0
30784,2
30795,2
30867,2
30889,0
30909,1
30952,2
30969,2
30986,2
31001,2
31009,2
31033,2
31042,2
31051,2
31064,0
31066,1
31068,2
31142,2
31162,2
31164,2
31171,0
31203,2
31231,2
31233,2
31266,2
31301,2
31313,1
31349,2
31386,1
31406,1
31423,2
31427,2
31434,2
31481,2
31524,1
31526,2
31528,1
31541,0
31543,2
31546,2
31549,2
31588,1
31611,2
31632,0
31641,2
31749,2
31765,2
31802,2
31826,2
31827,2
31844,2
31864,2
31888,2
31906,1
31918,2
31921,2
31926,2
31945,2
31967,2
31968,0
31976,2
31978,1
32018,0
32039,2
32052,2
32054,2
32055,2
32066,0
32073,2
32100,2
32120,2
32127,2
32131,2
32136,2
32139,2
32153,2
32156,2
32166,2
32167,2
32174,2
32191,2
32215,2
32228,0
32234,2
32244,2
32247,2
32263,1
32266,1
32281,2
32289,0
32341,2
32354,2
32388,0
32390,2
32406,0
32408,2
32437,1
32453,2
32454,2
32467,2
32469,2
32477,1
32509,2
32554,2
32555,2
32567,0
32579,2
32581,2
32598,2
32613,2
32619,2
32646,2
32655,2
32665,1
32673,2
32677,1
32711,2
32713,2
32720,2
32738,0
32741,2
32753,2
32765,2
32771,2
32777,2
32779,2
32833,2
32835,2
32881,1
32893,1
32896,2
32904,2
32907,2
32919,2
32968,0
32976,1
33055,0
33084,0
33089,2
33090,2
33095,1
33105,2
33119,2
33134,2
33135,1
33149,2
33152,2
33176,2
33213,1
33224,2
33273,2
33287,2
33347,2
33415,2
33462,2
33528,2
33540,1
33547,2
33554,1
33569,2
33592,0
33595,2
33634,2
33649,2
33666,2
33702,2
33715,2
33728,2
33752,1
33753,0
33774,2
33813,2
33863,2
33900,2
33912,1
33916,1
33960,2
33966,2
34031,1
34071,0
34142,2
34171,2
34184,2
34209,2
34232,2
34252,2
34297,2
34298,2
34311,2
34316,2
34324,2
34333,2
34359,2
34365,0
34380,0
34401,0
34413,2
34473,2
34476,2
34484,2
34497,2
34498,2
34506,2
34530,2
34531,2
34549,2
34560,2
34575,2
34593,2
34607,1
34612,0
34638,2
34651,2
34663,2
34668,2
34669,2
34729,2
34730,2
34756,2
34795,2
34826,2
34834,2
34837,2
34856,2
34886,0
34916,1
34927,2
34930,2
34933,0
34935,2
34936,2
34961,2
34968,2
35004,2
35039,0
35046,2
35047,2
35168,2
35181,2
35199,2
35210,2
35213,2
35217,2
35230,1
35275,2
35298,2
35384,0
35394,2
35447,1
35458,2
35466,2
35475,2
35494,2
35504,2
35556,2
35564,1
35578,1
35590,2
35616,2
35617,2
35620,2
35632,2
35641,2
35664,2
35699,1
35738,1
35753,2
35766,0
35800,2
35852,2
35869,2
35874,2
35876,2
35919,2
35945,1
35970,1
35972,2
35973,1
35988,1
35998,2
36040,2
36064,0
36072,1
36110,0
36115,2
36121,2
36122,2
36123,2
36133,0
36159,0
36179,0
36196,2
36211,2
36215,0
36234,1
36252,1
36257,1
36262,0
36265,0
36328,2
36386,1
36423,1
36433,2
36443,2
36463,2
36481,1
36503,2
36563,2
36565,2
36573,0
36576,2
36630,2
36632,2
36633,2
36649,2
36686,1
36724,2
36741,2
36782,2
36806,1
36816,1
36818,2
36845,1
36860,2
36863,2
36877,2
36882,2
36886,2
36892,2
36923,0
36946,2
36949,2
36955,2
36969,2
36971,2
36977,1
36997,2
37004,2
37063,2
37064,2
37065,2
37074,2
37076,2
37082,2
37083,2
37091,2
37093,0
37095,2
37102,2
37140,2
37145,2
37146,2
37170,2
37181,2
37191,0
37199,2
37254,2
37267,2
37271,2
37288,2
37290,2
37303,2
37326,2
37349,0
37350,2
37373,2
37421,2
37433,1
37447,1
37502,1
37512,2
37545,2
37546,2
37547,1
37584,2
37586,0
37630,2
37637,2
37658,2
37664,2
37666,1
37685,2
37697,2
37699,2
37704,0
37753,2
37756,2
37777,1
37813,0
37819,2
37820,2
37836,2
37841,2
37905,2
37924,1
37956,2
37973,2
37988,2
38003,0
38019,1
38031,2
38033,2
38036,2
38064,1
38081,2
38143,1
38234,0
38237,2
38283,2
38288,0
38321,2
38331,2
38359,1
38407,2
38448,2
38461,2
38484,1
38523,1
38544,1
38593,1
38611,2
38626,2
38668,2
38670,2
38679,2
38683,2
38698,0
38702,1
38718,2
38719,2
38759,2
38765,2
38769,2
38792,1
38795,2
38806,2
38838,2
38860,1
38865,2
38897,2
38908,2
38949,2
39031,2
39044,2
39084,2
39085,1
39108,1
39113,2
39166,2
39175,2
39199,2
39205,2
39245,2
39270,2
39281,2
39293,2
39294,1
39308,2
39316,0
39333,2
39358,2
39381,1
39415,2
39416,2
39429,2
39438,2
39444,2
39454,2
39484,2
39508,2
39530,2
39545,1
39557,2
39611,2
39673,1
39708,1
39730,0
39738,2
39742,2
39753,2
39771,2
39786,2
39788,2
39823,2
39881,1
39904,1
39926,2
39936,2
39967,0
39973,2
39974,2
39978,2
39994,2
40066,0
40071,1
40096,2
40114,2
40130,2
40131,2
40138,2
40147,2
40164,2
40187,2
40196,2
40207,0
40228,2
40229,2
40236,2
40239,0
40298,2
40313,2
40319,0
40321,2
40324,3
40344,2
40346,2
40352,2
40369,2
40384,2
40399,2
40415,2
40445,2
40450,2
40462,2
40481,1
40486,2
40517,2
40529,2
40536,2
40547,2
40551,2
40559,2
40572,2
40615,2
40684,2
40688,2
40746,0
40751,0
40792,1
40796,2
40810,2
40812,2
40838,2
40841,2
40863,2
40877,2
40898,2
40906,2
40954,2
40980,0
40987,2
40988,2
41004,1
41011,2
41031,2
41039,2
41101,2
41103,1
41136,2
41147,0
41167,2
41181,2
41183,2
41206,0
41230,2
41231,2
41238,2
41253,0
41269,2
41288,1
41294,2
41302,1
41321,1
41337,0
41352,2
41388,2
41392,2
41395,2
41405,1
41449,2
41463,2
41482,1
41486,2
41508,2
41566,2
41640,2
41670,0
41676,0
41702,2
41720,2
41768,2
41838,2
41877,1
41901,2
41925,1
41926,2
41962,2
41987,2
41991,1
41998,1
42023,2
42027,1
42046,0
42054,2
42055,1
42086,2
42109,2
42118,2
42141,1
42155,2
42165,2
42185,1
42191,2
42194,1
42207,2
42297,2
42308,2
42348,2
42362,2
42365,2
42377,2
42398,1
42422,2
42442,0
42455,1
42475,2
42491,2
42503,2
42552,2
42562,2
42570,2
42571,1
42580,1
42601,2
42615,2
42626,2
42635,2
42647,1
42672,0
42678,1
42683,2
42736,2
42758,2
42792,2
42796,2
42823,1
42826,2
42828,2
42853,2
42859,0
42861,2
42884,2
42889,2
42890,0
42908,1
42919,2
42922,2
42926,1
42939,2
42951,2
42958,2
42970,2
43016,2
43076,2
43081,1
43089,2
43117,1
43128,2
43145,0
43223,0
43233,2
43249,1
43328,2
43333,2
43380,2
43431,2
43508,2
43527,2
43554,1
43564,2
43601,1
43650,2
43658,2
43712,2
43713,1
43716,1
43720,2
43771,1
43777,0
43786,2
43811,0
43824,2
43825,2
43827,2
43842,2
43872,0
43904,2
43913,1
43947,0
43981,0
43993,1
44002,2
44007,2
44017,2
44019,2
44021,2
44031,2
44057,1
44097,2
44101,2
44104,2
44169,2
44180,2
44190,1
44199,1
44206,2
44226,2
44260,2
44277,2
44336,2
44395,2
44396,2
44401,2
44421,2
44452,2
44491,2
44507,2
44532,2
44553,2
44555,0
44565,2
44571,2
44593,1
44625,2
44641,2
44646,2
44727,0
44744,2
44751,2
44784,0
44822,2
44832,2
44878,1
44909,2
44965,2
44969,2
44970,2
44982,1
44996,2
45017,0
45033,2
45035,1
45043,2
45063,1
45066,0
45067,2
45068,2
45105,2
45114,1
45162,1
45163,0
45190,2
45224,2
45234,2
45244,2
45271,2
45273,2
45276,2
45295,1
45312,2
45368,2
45418,2
45452,2
45511,2
45533,2
45611,2
45616,2
45679,2
45684,2
45699,2
45704,1
45738,0
45742,1
45785,2
45823,2
45868,2
45889,0
45932,2
45934,2
45948,0
45952,2
45969,2
45974,1
45998,2
46002,2
46025,2
46033,2
46069,0
46072,0
46078,2
46079,0
46111,2
46159,1
46174,0
46177,2
46203,2
46205,2
46249,2
46254,2
46281,2
46300,2
46310,1
46311,2
46377,2
46407,2
46410,2
46414,2
46422,1
46438,2
46474,2
46500,1
46503,2
46561,2
46607,2
46612,2
46663,2
46739,2
46757,2
46758,1
46760,2
46773,2
46787,1
46833,1
46850,2
46858,2
46867,2
46891,1
46918,1
46936,2
46971,2
