ID,cluster
47921,0
47945,0
47949,0
47957,0
47959,0
47960,4
47962,0
47983,6
48004,0
48025,0
48026,0
48033,0
48055,0
48060,5
48123,0
48140,0
48148,0
48214,0
48226,0
48249,6
48271,0
48272,5
48277,0
48290,0
48300,4
48328,0
48339,0
48408,0
48413,0
48425,5
48436,6
48463,0
48483,4
48492,5
48501,0
48514,0
48537,0
48552,0
48565,0
48568,0
48571,5
48573,5
48575,6
48584,0
48608,5
48619,0
48654,4
48686,0
48688,0
48690,0
48714,0
48773,0
48784,0
48806,0
48808,5
48825,0
48847,6
48859,0
48860,0
48864,0
48878,6
48887,5
48911,5
48914,0
48918,0
48929,0
48932,4
48948,0
48957,0
48961,5
48973,6
48980,5
48991,5
49005,0
49006,0
49044,0
49051,5
49075,4
49079,0
49082,0
49085,6
49123,0
49131,0
49132,6
49174,0
49210,6
49226,5
49255,0
49271,0
49274,5
