ID,shapelet_dist_00_L30,shapelet_dist_01_L30,shapelet_dist_02_L30,shapelet_dist_03_L30,shapelet_dist_04_L7,shapelet_dist_05_L30,shapelet_dist_06_L14,shapelet_dist_07_L14,shapelet_dist_08_L14,shapelet_dist_09_L14,shapelet_dist_10_L14,shapelet_dist_11_L7,shapelet_dist_12_L7,shapelet_dist_13_L7,shapelet_dist_14_L7
140056,4.989747444502465,5.3387826190014,5.493241099965538,4.79748948409283,2.6457513110645903,5.06691183482931,2.45349785644055,2.666724710826589,2.331455803454861,1.5932364936397976,2.1609704030850154,1.6049111404447762,1.4669965022216356,1.1152935970847397,1.0634866757055141
114180,4.992794994318918,4.674448841063484,4.756995016339547,5.015007967191158,2.64575131106459,4.676681121799492,2.3600002831774156,2.537228114381805,2.0316757359138893,2.5510583780413687,1.9878510588230438,1.2521634606012808,1.3648202247619643,1.7658150609076981,0.9918843257676677
104696,1.8694569681459885,4.356375096985053,3.3042469259057565,4.430105415986182,2.6457513110645903,3.6559369415076133,2.2805552045113333,2.6774534091669984,1.766568936292364,2.185646279526646,1.6968139169192598,0.8874912862364559,1.4549372779712737,1.5408633045711664,0.9465508546545209
262880,5.085191145821727,5.039901536619431,4.618514487066987,4.727522476081095,2.64575131106459,4.671576540466161,2.2945275591490297,1.7175209525866488,2.5424872014325244,2.540812371578047,2.466840408561902,1.09403092648703,0.7019164447328395,1.5815990849217383,1.229592186114545
201503,3.755588361356531,4.953028872269064,5.140714041848495,4.525195652670061,2.64575131106459,4.990072267831471,1.4562395262736152,2.0289074613947924,2.6500345535729943,2.6728111844645728,2.3672596846425624,1.1713221910855214,0.9395444060542445,1.0544138785021617,1.3262992399555305
165105,4.678454958273347,5.144644902213321,4.613009059322472,4.309249214469333,2.6457513110645903,5.142314903777958,1.926427737230745,0.0,3.094491639109339,2.1332147405981274,2.3408229526099618,1.083743338925509,0.6574157970378522,0.5917630248705422,1.026440653685293
36386,3.445859490996393,3.5089688381318935,5.516498172771142,4.67985242199991,2.6457513110645903,4.084062846323686,1.2997638550064072,2.213608680550826,2.5077999827031103,1.9307768395328249,1.8804435405050417,1.1563860528803007,1.1499975251194317,1.7812038267799823,1.1962999205624574
164387,5.097159284854226,7.223665171242519e-14,5.135567537640042,3.574210937824592,0.0,3.2261820992074175,1.6137343713854573,1.9386795738379583,0.9116486234710178,1.6561795127567511,1.2450132037932062,2.041430873408296,1.0542511515601496,0.9443285524739857,1.6992838187451502
247868,5.294683487345516,5.046777079892178,4.18112215712352,4.602120751227135,2.64575131106459,4.357819171238986,2.2798379750442,2.5157024903818463,2.7784774972506208,1.6558561533371798,2.932297351554632,1.5625987228583378,1.298228962140421,1.6041811267469133,1.2720411857863254
252354,2.0036876180209844,1.1863231852774634,2.07858847431257,3.6723070162528173,0.0,3.691772374630724,1.7865990111800456,2.1146918658954457,1.6027371572414608,2.070550430615354,2.048041255915389,0.7861745094440268,0.6925783042355095,1.5452077379584706,1.6436054224549257
21888,5.0263752516261615,3.2263149657269468,5.764943945258451,5.020054295924752,2.64575131106459,4.073570425524752,2.2944585939408615,2.987701325554516,1.8670167196579521,1.6709189889855431,2.1975441368332307,1.7900739883039083,1.765282038231555,0.9032737644986982,0.9279675944413369
37699,4.705165931598075,4.7948267053442395,4.451842374509119,4.579815261567729,2.64575131106459,3.845430371578596,1.7671675361803214,2.684952192986917,2.510054884582126,2.1330616142728944,1.6469495913572203,0.7931162809926848,0.7782589392358941,1.7911743782087168,1.2323401271289458
